Date,Close,High,Low,Open,Volume,ticker
2023-05-02,61.110313415527344,61.78163862954326,60.46860427194317,61.4361014883705,12237600,MU
2023-05-03,60.13294219970703,61.386740661562534,60.0440902215903,60.70554467335517,10818100,MU
2023-05-04,59.738040924072266,60.1823007941436,59.13582617356579,59.77753152719665,13357900,MU
2023-05-05,60.448856353759766,60.95235212549891,59.34314583512477,59.83676707312643,12312700,MU
2023-05-08,60.09344482421875,60.56732073210741,59.54059148136411,60.468597996892214,11510400,MU
2023-05-09,60.152679443359375,60.60681004132315,58.79028388343718,59.11607568156177,11895200,MU
2023-05-10,59.224674224853516,61.51507632992703,59.02722498834078,61.13004862401326,14548700,MU
2023-05-11,60.824012756347656,61.021462015165945,59.303658359287574,59.81702492580259,15536600,MU
2023-05-12,60.1428108215332,61.39660923864277,59.382637416591024,61.199163753013295,12131400,MU
2023-05-15,63.81535339355469,64.04242247837853,61.011584595806696,61.43609916408071,22227200,MU
2023-05-16,62.91696548461914,64.38795849967464,62.49245089881265,63.72650781752999,15259000,MU
2023-05-17,64.09178161621094,64.48668012461917,62.630663160750515,63.75612277990461,15947700,MU
2023-05-18,66.70797729492188,67.71496135906095,64.2497455099443,65.13826529128039,30688000,MU
2023-05-19,67.30032348632812,67.51751805458986,65.58252354144629,66.7079794569271,16812100,MU
2023-05-22,65.38506317138672,65.89842587156008,63.933815733579856,64.91118353640562,37491000,MU
2023-05-23,65.16787719726562,66.69809849815925,64.87170144506052,65.00991478753963,15896200,MU
2023-05-24,65.6812515258789,65.87870457279182,64.05229966614942,64.12140634955304,15806600,MU
2023-05-25,68.7219467163086,68.988498860479,66.64873910278334,68.86016005507281,29021500,MU
2023-05-26,72.98683166503906,73.63840773889956,68.90952322370273,68.98849689212757,33410000,MU
2023-05-30,70.77540588378906,73.81610657173199,70.66680862364167,73.44095719344367,24454700,MU
2023-05-31,67.32992553710938,68.95887692779425,67.05349888308992,68.02099970421945,30403600,MU
2023-06-01,68.20858001708984,68.8996542793109,67.23121206099054,68.06049966924333,18153000,MU
2023-06-02,68.28754425048828,69.64994336853911,67.41877378679226,69.09708258976838,13468200,MU
2023-06-05,66.9054183959961,68.61335117090441,66.64874077872932,68.61335117090441,12441100,MU
2023-06-06,66.6783676147461,67.96177850451258,65.96755172155187,66.17487176838961,12476600,MU
2023-06-07,66.20448303222656,67.7939441412396,66.08601874667617,67.53726650117181,14610800,MU
2023-06-08,64.48670196533203,65.67139035973099,63.1934162560389,65.65164881705256,25856800,MU
2023-06-09,64.59526824951172,65.55289454878465,63.64751648286697,65.0888894320597,14649300,MU
2023-06-12,66.58949279785156,66.67834852509365,64.95067443067285,65.00003202841953,14731100,MU
2023-06-13,67.00416564941406,68.0012753665555,66.73760589892203,67.68535799964714,11911900,MU
2023-06-14,68.23818969726562,68.32703788784738,66.65859600991033,66.67834507363577,11085800,MU
2023-06-15,67.94202423095703,68.63309092421427,67.48789361366484,67.71495515627991,11842600,MU
2023-06-16,66.79683685302734,69.60060217637319,65.21724269287755,69.2550687783641,32259700,MU
2023-06-20,66.04652404785156,66.75733984535579,64.93093521429981,66.4611640857082,13261600,MU
2023-06-21,64.96056365966797,66.34269722224826,64.50642545246244,65.8984410817136,10427200,MU
2023-06-22,65.40482330322266,65.80959639113115,64.67426587643611,64.69400741464617,8639500,MU
2023-06-23,64.44718933105469,65.11851453375579,64.01280021987677,64.61501874871432,12663600,MU
2023-06-26,64.61503601074219,65.84908946802958,64.5755529283258,64.79274000987415,13815900,MU
2023-06-27,65.93792724609375,65.987284851682,62.976199756548326,64.43731443343573,18305200,MU
2023-06-28,66.21435546875,66.8659391468838,64.55578773502893,64.81247289902673,27100100,MU
2023-06-29,63.50931930541992,67.08313275540708,62.73926750391172,66.97453546506415,51141900,MU
2023-06-30,62.304874420166016,64.26948487491893,62.09755440020277,63.67714088472929,31549600,MU
2023-07-03,63.08479690551758,63.49943694551623,62.45295854556578,62.63066249585984,12921300,MU
2023-07-05,61.26826858520508,62.93670699124089,61.2287779828533,62.689896375588965,16553000,MU
2023-07-06,60.448856353759766,61.00171349609285,59.72816979820108,60.21192026849642,15607300,MU
2023-07-07,59.98892593383789,60.81977021529279,59.96914347795591,60.76042284764685,15028100,MU
2023-07-10,61.79897689819336,62.14516421444612,59.919688877703535,60.166963915119375,16953100,MU
2023-07-11,62.906768798828125,62.97600550832408,61.63083245731868,61.91766863675147,13454500,MU
2023-07-12,63.09469985961914,63.99477707757716,62.44189390755456,63.767288267578735,13953600,MU
2023-07-13,63.826622009277344,63.94531672632457,62.85730445876081,63.480438517348965,11384700,MU
2023-07-14,63.38154220581055,64.82562758266369,62.98590061919318,63.599145455761885,13860200,MU
2023-07-17,64.44976806640625,64.95420369920888,62.64960235928069,63.10458751334479,11333600,MU
2023-07-18,64.232177734375,64.41021609531785,63.05514592890636,63.668390849095424,10393100,MU
2023-07-19,64.251953125,65.0432363655456,64.09370100463263,64.91464849987109,9463900,MU
2023-07-20,63.98488998413086,64.8355167017519,63.54968351104983,63.69805004016701,12745100,MU
2023-07-21,64.9344253540039,65.43886853565996,63.638699046073036,64.57834870180376,24540200,MU
2023-07-24,64.76628112792969,65.913633377632,64.50911297604104,64.6475863933114,10272700,MU
2023-07-25,64.96409606933594,65.28060780533056,64.37063750762539,64.68714924362001,8610900,MU
2023-07-26,66.64556121826172,67.14011126230228,64.29150572527317,64.29150572527317,14920600,MU
2023-07-27,70.29534912109375,71.55150302274448,69.19744732336837,69.71178364015555,25068300,MU
2023-07-28,70.4239273071289,71.34379074384951,69.88981986950361,70.79979019182812,11932900,MU
2023-07-31,70.6118392944336,70.98769452934157,70.09751068107359,70.34478564919984,11193800,MU
2023-08-01,69.98873138427734,70.30524314244525,69.12821150446044,70.22611331634438,13141100,MU
2023-08-02,67.42695617675781,69.08864474939489,66.60600123187933,68.98973624252365,14004400,MU
2023-08-03,68.42594909667969,68.6336592238998,66.42797010182292,66.83349724175686,11075200,MU
2023-08-04,69.14799499511719,70.15687382611658,68.37649054054675,68.74246031209034,11255500,MU
2023-08-07,68.623779296875,69.46452062806291,68.07977863425332,69.08865766694734,10537500,MU
2023-08-08,66.9126205444336,68.01052221434163,66.23013908848141,67.95117107932323,14767800,MU
2023-08-09,65.97297668457031,67.22913809521305,65.89385440807123,67.04120665277786,10043200,MU
2023-08-10,64.72672271728516,66.72470190016607,64.22227947728727,66.3290602912704,12775300,MU
2023-08-11,63.66838073730469,64.59812976680013,63.37164766744811,64.19260262064726,11823100,MU
2023-08-14,67.53575134277344,67.73357588384219,63.500221259786414,63.66837400625352,21954000,MU
2023-08-15,64.61790466308594,66.89283013013464,64.60801155016304,66.85326522467716,13808500,MU
2023-08-16,63.52001953125,64.5190129009244,63.39143166861468,64.29151652211763,9895400,MU
2023-08-17,62.86720657348633,64.00466947634702,62.708950701213645,63.78706623705296,9933300,MU
2023-08-18,62.896881103515625,63.16393860703987,61.07693660673831,61.6308340703202,9576500,MU
2023-08-21,63.26283645629883,63.49033278153912,62.1748279421243,62.98588965773451,11311900,MU
2023-08-22,62.71883773803711,64.37063688148962,62.600146781473015,63.59914000414679,8876000,MU
2023-08-23,64.47943878173828,64.9047521321808,62.48145232757202,62.877093882021924,10747400,MU
2023-08-24,62.99578857421875,65.51799325730882,62.679276821139396,65.41908474939066,12661600,MU
2023-08-25,63.02546691894531,63.68816225202225,61.94734753346964,62.76829875005136,9409000,MU
2023-08-28,64.59812927246094,65.38941242186621,63.95522020308396,65.00366396174587,9904900,MU
2023-08-29,65.95320892333984,66.29939252233372,64.16293977837401,64.19261158025398,9955000,MU
2023-08-30,67.34783172607422,67.95118347623283,65.79494465096992,66.45764754697487,16892200,MU
2023-08-31,69.17766571044922,69.77112428094757,67.22913724122091,67.22913724122091,18420900,MU
2023-09-01,69.62275695800781,69.85025330632669,68.79191647802939,69.44471863426458,10772000,MU
2023-09-05,69.52384948730469,70.38436932254557,68.77213127075755,69.1479941521487,11144300,MU
2023-09-06,69.64254760742188,69.88982265352765,68.8809362395242,69.36559321694556,9192800,MU
2023-09-07,69.10842895507812,69.52384919951542,68.3468176273746,68.69300116440569,12043200,MU
2023-09-08,69.41505432128906,69.84036772129123,68.85126749302906,69.00951960550836,9805000,MU
2023-09-11,69.26668548583984,70.08764045922952,68.55453213765774,70.05796866076119,9310400,MU
2023-09-12,69.54363250732422,70.90859561016956,69.02930372470243,69.19744894726767,11062100,MU
2023-09-13,70.07774353027344,71.07673678633736,69.59308657378577,70.27556808635478,14525500,MU
2023-09-14,71.00749969482422,71.44270616961782,70.50305651233482,70.88880496181636,11170300,MU
2023-09-15,69.11830139160156,70.84922629414064,68.88091951791307,70.51293593526808,16416100,MU
2023-09-18,69.73158264160156,70.27559091474743,69.1480169906248,69.87994922029931,12735700,MU
2023-09-19,69.93927764892578,70.28546122656962,69.20734557815938,69.85026224877566,10399000,MU
2023-09-20,68.92049407958984,71.5218245810202,68.89082228449986,70.17664786455266,15522100,MU
2023-09-21,67.15990447998047,68.53475314180915,67.090667768458,68.24791318086305,14978600,MU
2023-09-22,68.12920379638672,68.98972349424955,67.05108844210974,67.8423638970991,15487200,MU
2023-09-25,67.83248901367188,68.43584069922503,66.87306067611242,67.54564906920929,14900000,MU
2023-09-26,67.19947814941406,68.297380108212,66.85328700045665,67.22914995161348,12752500,MU
2023-09-27,67.46652221679688,68.09954572683944,66.02243686287257,67.37750682299502,20852300,MU
2023-09-28,64.48931121826172,66.35870944749965,63.134249168949985,65.25092237608959,46749800,MU
2023-09-29,67.2884750366211,67.98084959774137,65.63667976808323,65.63667976808323,24315500,MU
2023-10-02,67.21924591064453,68.52485781888008,66.32905425815771,67.49619274781035,14880500,MU
2023-10-03,67.09068298339844,68.89084543746209,66.37852947695791,66.43787308708218,12481500,MU
2023-10-04,67.36761474609375,67.75336321764867,66.38840766801093,67.56543176619118,12912800,MU
2023-10-05,68.29737091064453,68.78202788918523,67.59510313739494,67.86216441369787,14045000,MU
2023-10-06,69.31288146972656,69.67946175636075,67.3710120300373,68.07444374858618,15113400,MU
2023-10-09,68.83732604980469,69.30297228646394,67.94564937322224,68.96612085243503,8588700,MU
2023-10-10,68.43111419677734,69.46149528450938,68.25277886315403,68.84722745562377,9007600,MU
2023-10-11,69.56057739257812,69.6200199915291,68.29241822279148,69.07511186388713,11165300,MU
2023-10-12,69.10482788085938,70.06585680416995,68.65899330515775,69.73890741728246,11408700,MU
2023-10-13,68.56982421875,69.41196042345578,68.45093146701258,69.22372301506893,10287900,MU
2023-10-16,68.44103240966797,69.38224216937154,67.50972471059187,68.37168019115113,11294100,MU
2023-10-17,68.36177062988281,68.98594059706564,66.99453793846212,67.44037254947487,11843000,MU
2023-10-18,68.50045776367188,68.90666891188138,67.35119163774671,67.38091292979657,11201000,MU
2023-10-19,66.90535736083984,69.1345452296843,66.55859631522881,69.035471725056,18111000,MU
2023-10-20,66.59822845458984,67.88619915611083,66.51896662589883,66.93507988829066,11506100,MU
2023-10-23,66.26138305664062,67.52954989940947,65.61740135316906,66.20194045233877,9762000,MU
2023-10-24,67.44036865234375,67.71777751061678,66.50906100629184,66.66758467320471,8450700,MU
2023-10-25,65.88489532470703,68.55991812639071,65.29044665309121,67.85648631644908,11924300,MU
2023-10-26,63.93309783935547,66.81618403743255,63.28911259140184,65.83533607131939,16697900,MU
2023-10-27,65.04275512695312,65.65701544149762,64.27987320499854,64.31950412187632,9980300,MU
2023-10-30,65.45885467529297,66.92516805667552,64.5671781297781,65.74617309322682,10667700,MU
2023-10-31,66.25147247314453,66.44961950121322,64.65636395307043,65.46877886227139,8268400,MU
2023-11-01,68.7580795288086,69.01567675024278,66.38027704815434,66.38027704815434,16777500,MU
2023-11-02,69.78844451904297,70.37298349215799,69.10482448169076,69.66955177725269,11926000,MU
2023-11-03,71.90866088867188,72.51301919571294,70.49188761199244,70.64050167351199,14457900,MU
2023-11-06,72.24549865722656,72.31485086492565,71.35382201622141,71.9086472366378,10073900,MU
2023-11-07,72.12663269042969,72.4535745802012,71.04671081565183,71.80959286237876,8248400,MU
2023-11-08,71.6114273071289,72.10680243521787,71.05660958249312,71.94828632481818,9917600,MU
2023-11-09,72.88949584960938,75.3960927816201,72.82014363421548,72.86968417042165,22435900,MU
2023-11-10,74.66293334960938,75.10876790218393,72.88948963982521,73.75144500813647,12306000,MU
2023-11-13,74.08829498291016,74.50440823165384,72.71115287957477,73.46412510979462,9116000,MU
2023-11-14,76.45618438720703,76.73359320936675,75.20784468748829,75.297008569401,12972700,MU
2023-11-15,76.42647552490234,76.78314622821682,75.60415098343707,76.78314622821682,9954000,MU
2023-11-16,75.96082305908203,76.76333593545037,75.77258564363872,76.17878933269257,12989000,MU
2023-11-17,76.84258270263672,77.21907261437073,75.7626686183608,75.89146342252953,9376900,MU
2023-11-20,77.89279174804688,78.18011024373207,76.41656835033757,76.62462500745617,11424100,MU
2023-11-21,76.00044250488281,77.20915888783873,75.60414093621836,77.12989706234109,12016700,MU
2023-11-22,76.3868408203125,77.72435211202759,76.13915326411251,76.48591433102763,8579500,MU
2023-11-24,76.15896606445312,76.29767047949562,75.66359099392317,75.97072111882815,4349600,MU
2023-11-27,76.79306030273438,77.5658443518088,75.95092403281545,76.15898069534893,11005600,MU
2023-11-28,75.41590118408203,75.53478635977642,73.30559860962485,74.3855201613976,19225700,MU
2023-11-29,75.98063659667969,78.28907885868081,75.67349888926314,76.7336013196042,14062900,MU
2023-11-30,75.41590118408203,76.28775856074263,74.27653704446209,76.10942323837757,21701600,MU
2023-12-01,75.22765350341797,75.83201165392455,74.39541950976005,75.3069153235422,14354700,MU
2023-12-04,73.60284423828125,74.90072477495454,72.65172481154066,74.7223894100141,11659300,MU
2023-12-05,73.00839233398438,73.2858012097433,72.36440312450118,72.79042605765238,8800500,MU
2023-12-06,72.45356750488281,74.70257494325563,72.25542046626032,74.60350142394438,8883900,MU
2023-12-07,72.96875762939453,73.52357535213038,72.31485883432052,73.33533038527733,10641300,MU
2023-12-08,74.26663208007812,74.65302404294135,72.75078552441099,72.80032605660328,12007100,MU
2023-12-11,77.07046508789062,77.78380649797361,76.25805016170162,76.47601643242973,18547600,MU
2023-12-12,77.43704223632812,77.53611574837092,76.38684184396595,76.70388161779759,10262100,MU
2023-12-13,79.05197143554688,79.52752737121824,77.30824870082614,77.57575552861344,11629900,MU
2023-12-14,81.42976379394531,81.63782043511337,80.04271196066723,80.06252363937756,17342800,MU
2023-12-15,80.656982421875,82.22236209043385,80.359754319877,82.12328857604273,19547800,MU
2023-12-18,80.80559539794922,81.10282352379701,80.06253264215496,80.83531669876895,12416600,MU
2023-12-19,81.40995025634766,81.50902377448466,80.41919995732775,80.9145751068377,14316400,MU
2023-12-20,77.96214294433594,80.86504160403739,77.9026927867784,80.70651792898379,29085000,MU
2023-12-21,84.6893310546875,85.22432951491979,82.34125034196578,84.21376762925142,53969700,MU
2023-12-22,85.68998718261719,86.68073743465891,84.8280393009886,85.3531357251588,22531800,MU
2023-12-26,86.25470733642578,87.05722011370784,85.63053745082767,85.89803667070575,11203900,MU
2023-12-27,85.8584213256836,86.68073829836531,85.42248879161765,86.67083623809991,9186300,MU
2023-12-28,85.20452117919922,85.94758386390154,85.0459975115603,85.94758386390154,9606200,MU
2023-12-29,84.6638412475586,85.45750581608534,84.35629982250396,85.15987971065124,8549200,MU
2024-01-02,81.68760681152344,83.41382603543747,81.10228508437551,83.33445806834915,13597100,MU
2024-01-03,81.60824584960938,81.93562546593164,79.9415563969985,80.5566392153189,12915600,MU
2024-01-04,82.05467224121094,83.5923943279319,81.955466073765,82.8086527379018,19134200,MU
2024-01-05,82.78881072998047,82.86817869512666,80.36814834458744,80.83442567863916,15483700,MU
2024-01-08,84.27693176269531,84.83249998765474,83.16581045066899,83.22533264411433,16219800,MU
2024-01-09,82.66976928710938,83.52295602036638,82.24317592048088,82.47134936719728,12138700,MU
2024-01-10,81.727294921875,82.36222355275022,81.0130058888501,82.3027013589014,10748600,MU
2024-01-11,82.72929382324219,82.78881601642973,81.17173336028293,82.14397207304141,10579300,MU
2024-01-12,81.7372055053711,82.39197981492048,81.06259299050741,82.09435375258983,10187500,MU
2024-01-16,83.93962097167969,84.54478844190824,81.67768701624301,81.88602224172317,13713500,MU
2024-01-17,82.62016296386719,83.30469844645683,81.97531146552365,83.02691812568018,10245400,MU
2024-01-18,84.14796447753906,85.14004140256026,83.37414568705394,84.5447967613368,15077700,MU
2024-01-19,86.816650390625,87.09443070760153,84.94162568208748,85.3781343649309,18156800,MU
2024-01-22,88.53294372558594,89.23731744247904,87.31269333186492,87.5706278858057,14371200,MU
2024-01-23,86.83647918701172,88.47340738487216,86.19162776737637,88.29483326203383,16850900,MU
2024-01-24,87.38213348388672,87.86824903620989,85.92377925797129,87.70952067112201,19752800,MU
2024-01-25,88.49324798583984,89.32659643796127,87.79879724985976,88.4436486869529,15892400,MU
2024-01-26,87.35237121582031,87.79880277864186,85.6063138096182,86.54878380621739,14934500,MU
2024-01-29,88.3642807006836,88.86031910308306,87.32259702806657,87.79879722470601,12108100,MU
2024-01-30,85.47735595703125,88.08651568128141,85.0805236525087,87.38214193600353,12980400,MU
2024-01-31,85.0705795288086,86.23130748542461,84.118186777051,84.28683800446807,11396700,MU
2024-02-01,84.93170166015625,85.50710806275268,83.94954767568707,85.3880561132323,10459000,MU
2024-02-02,85.79481506347656,85.92378233779225,84.26701570389594,84.39598297821162,10450000,MU
2024-02-05,86.29084014892578,86.52893645266626,84.93169225922321,86.05273627624028,8409300,MU
2024-02-06,83.92970275878906,86.49918582071633,83.05667782687357,86.142037537445,12990300,MU
2024-02-07,84.49519348144531,84.60432255335506,81.81658869753421,83.47335541624179,16374800,MU
2024-02-08,84.20747375488281,85.34836355745198,83.86024839817354,84.83248696590464,12524500,MU
2024-02-09,84.88209533691406,84.9416250965315,83.29477384445778,84.38605689746235,12161500,MU
2024-02-12,85.02099609375,86.22141592754818,84.71345464501239,84.8523448198582,10366000,MU
2024-02-13,80.88402557373047,82.8880250791771,80.13004503719985,81.81658024867767,21207900,MU
2024-02-14,81.181640625,82.5209426965882,80.84433060097966,81.52886596667919,12870900,MU
2024-02-15,80.98321533203125,82.05465994536091,80.86417097651302,81.58838270239647,11527600,MU
2024-02-16,78.87010955810547,80.69552732862053,78.6220903456586,80.31854085052173,15553100,MU
2024-02-20,80.07051849365234,80.1300406802395,78.52288109082323,78.70145521953009,12627200,MU
2024-02-21,80.84434509277344,80.8542679811558,79.30663042713755,80.14989428493092,9913300,MU
2024-02-22,85.22932434082031,85.6261490187926,83.21540201227765,84.32653078985854,17510900,MU
2024-02-23,85.31861114501953,86.13211387876072,84.37614114250755,85.8642564531765,10232800,MU
2024-02-26,88.7511978149414,91.61829942617166,88.19563717770387,88.96945594212643,28920100,MU
2024-02-27,91.12225341796875,92.01512406010384,89.77302835184135,91.16193739861313,21422700,MU
2024-02-28,88.99922180175781,90.07066671859293,88.59247419027841,89.74327951029113,14190700,MU
2024-02-29,89.89208221435547,90.11034032809005,88.11626377954163,89.93176619584771,17027000,MU
2024-03-01,94.3961181640625,95.29890420353108,91.19170645978632,91.19170645978632,23446200,MU
2024-03-04,95.01119995117188,96.60844434162259,93.8703175885179,96.1620127709272,20913200,MU
2024-03-05,93.72150421142578,94.61437491861345,92.54093030031397,93.50324608645258,12887500,MU
2024-03-06,94.8028564453125,95.66596598485253,93.8107796467841,94.29690272770362,14232400,MU
2024-03-07,98.19576263427734,98.90013623707483,96.69772458297683,98.14615576789147,24843300,MU
2024-03-08,96.84654235839844,101.04302308854571,96.54891628339068,99.08863053272701,22379000,MU
2024-03-11,93.76119232177734,95.6957392983764,92.78895360472612,95.14017864231641,15673300,MU
2024-03-12,96.64811706542969,96.72748502353427,92.89806808785619,94.57468025032654,14993700,MU
2024-03-13,93.41395568847656,94.58459905339937,92.36234912720644,94.56476084761482,16732600,MU
2024-03-14,90.70558166503906,92.7095734605022,89.58453761156582,92.56076799641592,16718900,MU
2024-03-15,92.51116180419922,93.94967013979631,91.29090400716981,91.74726599684902,29579500,MU
2024-03-18,93.0369644165039,96.31082100103315,92.94768113440821,96.05287890451406,23140300,MU
2024-03-19,93.2552261352539,93.41396206815261,90.27899551391602,91.84647879103431,21054700,MU
2024-03-20,95.48739624023438,95.91398958593558,92.84846820195581,94.23737729742108,39807400,MU
2024-03-21,108.97964477539062,112.6007269351107,107.9181228066016,112.47175966432276,89554100,MU
2024-03-22,109.3367919921875,110.45783614131236,106.20183298851069,108.4439212867604,37281400,MU
2024-03-25,116.20195770263672,120.44805294153386,109.28718847633371,109.36654887124313,55766100,MU
2024-03-26,117.85873413085938,121.48973150677533,117.23372086421668,118.05714647550882,44295100,MU
2024-03-27,118.30516052246094,119.15834719128321,116.1523556443853,118.35476739092904,29320700,MU
2024-03-28,117.06883239746094,118.79671024409923,116.53259287755559,118.60803884772173,21047800,MU
