Date,Close,High,Low,Open,Volume,ticker
2023-05-02,30.15999984741211,30.56999969482422,29.760000228881836,30.56999969482422,815400,BEAM
2023-05-03,31.639999389648438,32.5099983215332,30.15999984741211,30.329999923706055,1525900,BEAM
2023-05-04,33.27000045776367,33.459999084472656,31.010000228881836,31.299999237060547,821500,BEAM
2023-05-05,33.63999938964844,34.16999816894531,33.06999969482422,33.939998626708984,866500,BEAM
2023-05-08,33.349998474121094,33.849998474121094,32.435001373291016,33.75,528000,BEAM
2023-05-09,34.5099983215332,34.900001525878906,32.84000015258789,32.84000015258789,616400,BEAM
2023-05-10,35.849998474121094,36.56999969482422,34.09000015258789,35.0,1106600,BEAM
2023-05-11,35.18000030517578,36.25,35.04999923706055,35.58000183105469,926300,BEAM
2023-05-12,33.33000183105469,35.31999969482422,33.189998626708984,35.18000030517578,886500,BEAM
2023-05-15,35.9900016784668,37.470001220703125,33.13999938964844,33.36000061035156,1675100,BEAM
2023-05-16,33.86000061035156,35.16999816894531,33.43000030517578,35.16999816894531,1081500,BEAM
2023-05-17,34.959999084472656,34.9900016784668,33.40800094604492,33.880001068115234,1159500,BEAM
2023-05-18,34.88999938964844,35.02000045776367,33.650001525878906,34.959999084472656,824800,BEAM
2023-05-19,34.540000915527344,35.709999084472656,33.630001068115234,35.33000183105469,864200,BEAM
2023-05-22,35.150001525878906,35.47999954223633,34.43000030517578,34.61000061035156,989100,BEAM
2023-05-23,34.5099983215332,35.61000061035156,34.029998779296875,35.0,1083300,BEAM
2023-05-24,33.380001068115234,34.529998779296875,33.02000045776367,34.13999938964844,686400,BEAM
2023-05-25,32.209999084472656,33.29999923706055,31.606000900268555,33.20000076293945,637100,BEAM
2023-05-26,32.369998931884766,32.689998626708984,31.40999984741211,32.2599983215332,515900,BEAM
2023-05-30,31.899999618530273,33.189998626708984,31.360000610351562,32.79999923706055,605400,BEAM
2023-05-31,31.899999618530273,33.0,31.200000762939453,32.060001373291016,655500,BEAM
2023-06-01,32.5099983215332,32.790000915527344,31.260000228881836,31.940000534057617,484400,BEAM
2023-06-02,34.029998779296875,34.20000076293945,32.56999969482422,33.33000183105469,765200,BEAM
2023-06-05,33.939998626708984,34.83000183105469,33.4900016784668,33.88999938964844,474200,BEAM
2023-06-06,34.33000183105469,34.900001525878906,33.43000030517578,33.900001525878906,762400,BEAM
2023-06-07,34.36000061035156,35.0,33.7400016784668,34.45000076293945,634300,BEAM
2023-06-08,33.45000076293945,34.65999984741211,32.810001373291016,34.16999816894531,491700,BEAM
2023-06-09,32.209999084472656,34.0,31.940000534057617,34.0,741000,BEAM
2023-06-12,32.97999954223633,34.5099983215332,32.393001556396484,32.52000045776367,715200,BEAM
2023-06-13,33.810001373291016,34.13999938964844,32.810001373291016,32.84000015258789,826800,BEAM
2023-06-14,33.779998779296875,34.25,32.5,33.91999816894531,742000,BEAM
2023-06-15,34.0,34.209999084472656,33.207000732421875,33.41999816894531,722500,BEAM
2023-06-16,33.689998626708984,34.619998931884766,33.310001373291016,34.599998474121094,2563200,BEAM
2023-06-20,33.33000183105469,33.7599983215332,32.75,33.220001220703125,792500,BEAM
2023-06-21,32.65999984741211,33.09000015258789,31.649999618530273,32.939998626708984,794900,BEAM
2023-06-22,32.529998779296875,32.849998474121094,32.06999969482422,32.290000915527344,499200,BEAM
2023-06-23,31.809999465942383,32.20000076293945,31.219999313354492,32.0,1292400,BEAM
2023-06-26,31.969999313354492,32.310001373291016,31.309999465942383,31.770000457763672,570500,BEAM
2023-06-27,32.02000045776367,32.31999969482422,31.450000762939453,32.11000061035156,503700,BEAM
2023-06-28,33.08000183105469,33.11000061035156,31.600000381469727,32.029998779296875,662700,BEAM
2023-06-29,31.809999465942383,33.08000183105469,31.440000534057617,32.81999969482422,808600,BEAM
2023-06-30,31.93000030517578,32.31999969482422,31.600000381469727,32.18000030517578,562200,BEAM
2023-07-03,31.93000030517578,32.25,31.719999313354492,31.90999984741211,325300,BEAM
2023-07-05,31.84000015258789,31.979999542236328,31.200000762939453,31.940000534057617,733300,BEAM
2023-07-06,30.40999984741211,31.270000457763672,30.350000381469727,31.1299991607666,690800,BEAM
2023-07-07,30.459999084472656,30.649999618530273,29.940000534057617,30.299999237060547,751000,BEAM
2023-07-10,32.02000045776367,32.040000915527344,30.059999465942383,30.299999237060547,1433600,BEAM
2023-07-11,31.959999084472656,32.33000183105469,31.639999389648438,32.33000183105469,735600,BEAM
2023-07-12,32.13999938964844,32.72999954223633,31.690000534057617,32.5,989600,BEAM
2023-07-13,32.09000015258789,32.47999954223633,31.75200080871582,32.36000061035156,985500,BEAM
2023-07-14,30.860000610351562,32.380001068115234,30.670000076293945,32.380001068115234,989000,BEAM
