Date,Close,High,Low,Open,Volume,ticker
2023-05-02,79.36405181884766,80.40680895839733,78.97182729202757,79.88064609458408,6875000,TSM
2023-05-03,79.11530303955078,80.12936150104836,78.86657819123165,79.03877624705633,7151600,TSM
2023-05-04,79.87106323242188,80.1293639734752,79.05790855987338,79.40230468214922,7290600,TSM
2023-05-05,81.28691101074219,81.86090208843773,80.11979168350216,80.64595442896038,6865000,TSM
2023-05-08,81.83222198486328,81.83222198486328,80.75120509107927,80.83730048763371,6746600,TSM
2023-05-09,81.37301635742188,81.77481672985873,80.64596430932241,81.55478301879346,7287800,TSM
2023-05-10,81.21996307373047,81.45912668272338,80.52160212404576,80.84686842759706,7442300,TSM
2023-05-11,79.81366729736328,80.49289096393706,78.95267698103984,80.49289096393706,8730900,TSM
2023-05-12,79.81366729736328,80.29199443991043,79.35447002909312,79.76583166363137,5069800,TSM
2023-05-15,81.94700622558594,81.95656751298836,79.6223361155787,79.71800008045167,8707300,TSM
2023-05-16,82.157470703125,82.98976259238803,81.88004007337065,81.97571134470843,11283200,TSM
2023-05-17,86.94075012207031,87.82087772596185,84.2429849787862,84.47258729216342,23215600,TSM
2023-05-18,88.63402557373047,89.35151632478815,87.12250997314922,87.2947080453508,14879000,TSM
2023-05-19,88.56707000732422,88.76796656433557,87.59127838904716,88.13657112913346,9295200,TSM
2023-05-22,87.74432373046875,88.43311591706815,87.2468594629504,88.07915123820672,9259800,TSM
2023-05-23,86.51982116699219,87.3808042372399,86.41458860530531,87.05554526380293,7656700,TSM
2023-05-24,86.22325134277344,86.24238851646578,85.31443265710497,85.41009662948693,9443900,TSM
2023-05-25,96.57425689697266,97.93271166576649,92.77634513316208,92.85287193667804,60793200,TSM
2023-05-26,98.73629760742188,99.91298570533499,96.36379883412937,96.47859268847643,26135800,TSM
2023-05-30,97.55961608886719,100.67830408719531,97.12911724215887,99.29115816697585,25248000,TSM
2023-05-31,94.3165512084961,95.64630750286112,93.80952555817885,95.40714390941385,22206700,TSM
2023-06-01,94.55571746826172,96.22986266960086,94.32612245571234,94.40265655946008,14998500,TSM
2023-06-02,94.65138244628906,96.90908726569361,94.34525335037117,96.86125162936227,13085100,TSM
2023-06-05,93.79996490478516,94.52701697872962,90.16467534028811,93.76169785373119,10568500,TSM
2023-06-06,95.49324798583984,96.23943729747847,93.1972758201634,93.37904250329896,13827600,TSM
2023-06-07,95.94285583496094,98.55451785636178,95.22536514576622,96.98560546655142,14367500,TSM
2023-06-08,95.6080322265625,96.33508423303189,94.3548101416063,94.69920627043622,9074200,TSM
2023-06-09,98.34407806396484,100.14258576008903,97.81791520937567,98.24840678226204,14902400,TSM
2023-06-12,102.4194107055664,102.73510838760569,99.7886112859591,99.81730974820026,20568100,TSM
2023-06-13,102.17068481445312,105.89206955426043,102.11328059185014,105.23197573452565,17858600,TSM
2023-06-14,102.75424194335938,103.03166526771732,100.6591666892079,101.43405433720667,12862600,TSM
2023-06-15,101.04234313964844,102.46412490999663,100.93666982357632,102.08946030711897,11987900,TSM
2023-06-16,100.45634460449219,101.58992514992669,100.24499796104894,101.28251384926294,11430800,TSM
2023-06-20,99.8895492553711,100.75413842396159,99.0153440938574,100.08167855299945,9295500,TSM
2023-06-21,97.64160919189453,99.64939502236109,97.62239919170598,99.09220973646475,9340400,TSM
2023-06-22,99.07298278808594,99.36118406777898,97.34379709771669,97.4302530840668,8575900,TSM
2023-06-23,97.9009780883789,98.16996202883291,97.03638161601769,97.52631350930348,8919000,TSM
2023-06-26,96.17179870605469,98.9865364729118,96.15258137659065,98.00665788962982,8560000,TSM
2023-06-27,98.06430053710938,98.7463691338168,96.08533341094078,97.17088529621527,9732000,TSM
2023-06-28,96.9499282836914,97.8721621727193,96.27746836333674,96.5464523314786,8160900,TSM
2023-06-29,96.68094635009766,97.52632560051413,96.08533374434703,97.35340628460354,7383900,TSM
2023-06-30,96.9499282836914,97.88177083708534,96.45999633997448,97.41104889283707,11704600,TSM
